dummy,dummy,dummy,Wind_on,Wind_off,Solar
2013,IND,h699,0.423973469,0,0
2013,IND,h700,0.407610476,0,0
2013,IND,h701,0.397162789,0,0
2013,IND,h702,0.393845306,0,0
2013,IND,h703,0.376164014,0,0
2013,IND,h704,0.304220544,0,0.06
2013,IND,h705,0.28300619,0,0.33
2013,IND,h706,0.273033605,0,0.58
2013,IND,h707,0.231195102,0,0.76
2013,IND,h708,0.17521517,0,0.8
2013,IND,h709,0.139833537,0,0.81
2013,IND,h710,0.12224932,0,0.79
2013,IND,h711,0.119335306,0,0.68
2013,IND,h712,0.126944694,0,0.46
2013,IND,h713,0.151325442,0,0.31
2013,IND,h714,0.239369184,0,0.09
2013,IND,h715,0.333021905,0,0
2013,IND,h716,0.375863061,0,0
2013,IND,h717,0.387575578,0,0
2013,IND,h718,0.380851633,0,0
2013,IND,h719,0.360760476,0,0
2013,IND,h720,0.338664626,0,0
2013,IND,h721,0.321956939,0,0
2013,IND,h722,0.308328503,0,0
2013,IND,h723,0.281305578,0,0
2013,IND,h724,0.259215646,0,0
2013,IND,h725,0.247322313,0,0
2013,IND,h726,0.235088503,0,0
2013,IND,h727,0.220396395,0,0
2013,IND,h728,0.176051497,0,0.07
2013,IND,h729,0.162419932,0,0.35
2013,IND,h730,0.164455986,0,0.59
2013,IND,h731,0.13798932,0,0.76
2013,IND,h732,0.120632177,0,0.86
2013,IND,h733,0.113338095,0,0.84
2013,IND,h734,0.114354626,0,0.84
2013,IND,h735,0.124380272,0,0.7
2013,IND,h736,0.144250272,0,0.61
2013,IND,h737,0.161882993,0,0.38
2013,IND,h738,0.196720748,0,0.09
2013,IND,h739,0.236887143,0,0
2013,IND,h740,0.266091429,0,0
2013,IND,h741,0.252477347,0,0
2013,IND,h742,0.222881293,0,0
2013,IND,h743,0.197271293,0,0
2013,IND,h744,0.162445918,0,0
2013,IND,h745,0.142482449,0,0
2013,IND,h746,0.142946599,0,0
2013,IND,h747,0.143869524,0,0
2013,IND,h748,0.128835986,0,0
2013,IND,h749,0.140751905,0,0
2013,IND,h750,0.170318435,0,0
2013,IND,h751,0.174251633,0,0
2013,IND,h752,0.147926735,0,0.08
2013,IND,h753,0.146666531,0,0.33
2013,IND,h754,0.131009456,0,0.55
2013,IND,h755,0.113286939,0,0.75
2013,IND,h756,0.106271293,0,0.85
2013,IND,h757,0.106652653,0,0.88
2013,IND,h758,0.107439932,0,0.83
2013,IND,h759,0.102237823,0,0.76
2013,IND,h760,0.096400408,0,0.61
2013,IND,h761,0.103483605,0,0.38
2013,IND,h762,0.159251293,0,0.1
2013,IND,h763,0.239897211,0,0
2013,IND,h764,0.274228912,0,0
2013,IND,h765,0.29725932,0,0
2013,IND,h766,0.321949252,0,0
2013,IND,h767,0.329374966,0,0
2013,IND,h768,0.33233898,0,0
2013,IND,h769,0.324965238,0,0
2013,IND,h770,0.311955782,0,0
2013,IND,h771,0.291827415,0,0
2013,IND,h772,0.280207551,0,0
2013,IND,h773,0.274868912,0,0
2013,IND,h774,0.278999592,0,0
2013,IND,h775,0.275943129,0,0
2013,IND,h776,0.22610102,0,0.08
2013,IND,h777,0.197281633,0,0.32
2013,IND,h778,0.183791088,0,0.55
2013,IND,h779,0.15620517,0,0.68
2013,IND,h780,0.131425238,0,0.81
2013,IND,h781,0.116007619,0,0.82
2013,IND,h782,0.10638619,0,0.79
2013,IND,h783,0.104517143,0,0.67
2013,IND,h784,0.112013878,0,0.55
2013,IND,h785,0.133986803,0,0.35
2013,IND,h786,0.215399728,0,0.09
2013,IND,h787,0.327506599,0,0
2013,IND,h788,0.406864082,0,0
2013,IND,h789,0.454975442,0,0
2013,IND,h790,0.494432653,0,0
2013,IND,h791,0.530361905,0,0
2013,IND,h792,0.544700408,0,0
2013,IND,h793,0.531835714,0,0
2013,IND,h794,0.503832721,0,0
2013,IND,h795,0.46892619,0,0
2013,IND,h796,0.436572517,0,0
2013,IND,h797,0.401670476,0,0
2013,IND,h798,0.374525646,0,0
2013,IND,h799,0.346714558,0,0
2013,IND,h800,0.270780204,0,0.07
2013,IND,h801,0.235951497,0,0.34
2013,IND,h802,0.220506531,0,0.56
2013,IND,h803,0.20326551,0,0.73
2013,IND,h804,0.153952993,0,0.83
2013,IND,h805,0.129208639,0,0.87
2013,IND,h806,0.116274286,0,0.85
2013,IND,h807,0.113371905,0,0.76
2013,IND,h808,0.121482041,0,0.59
2013,IND,h809,0.142057823,0,0.37
2013,IND,h810,0.226387551,0,0.1
2013,IND,h811,0.350864218,0,0
2013,IND,h812,0.450341973,0,0
2013,IND,h813,0.51177551,0,0
2013,IND,h814,0.534601837,0,0
2013,IND,h815,0.531453741,0,0
2013,IND,h816,0.513875442,0,0
2013,IND,h817,0.487720544,0,0
2013,IND,h818,0.464018571,0,0
2013,IND,h819,0.436238367,0,0
2013,IND,h820,0.40244449,0,0
2013,IND,h821,0.378970272,0,0
2013,IND,h822,0.376230952,0,0
2013,IND,h823,0.373813605,0,0
2013,IND,h824,0.316347891,0,0.08
2013,IND,h825,0.327197687,0,0.35
2013,IND,h826,0.337033129,0,0.56
2013,IND,h827,0.295983741,0,0.73
2013,IND,h828,0.196583741,0,0.84
2013,IND,h829,0.136459048,0,0.88
2013,IND,h830,0.100224558,0,0.86
2013,IND,h831,0.083872245,0,0.77
2013,IND,h832,0.085742245,0,0.61
2013,IND,h833,0.105508367,0,0.38
2013,IND,h834,0.178452925,0,0.11
2013,IND,h835,0.262898027,0,0
2013,IND,h836,0.311047755,0,0
2013,IND,h837,0.331367483,0,0
2013,IND,h838,0.338653605,0,0
2013,IND,h839,0.356584558,0,0
2013,IND,h840,0.373633265,0,0
2013,IND,h841,0.373346803,0,0
2013,IND,h842,0.364892109,0,0
2013,IND,h843,0.351213401,0,0
2013,IND,h844,0.340291497,0,0
2013,IND,h845,0.33816415,0,0
2013,IND,h846,0.361773605,0,0
2013,IND,h847,0.372891497,0,0
2013,IND,h848,0.267369252,0,0.08
2013,IND,h849,0.323259592,0,0.35
2013,IND,h850,0.333122381,0,0.59
2013,IND,h851,0.275667415,0,0.75
2013,IND,h852,0.204738231,0,0.86
2013,IND,h853,0.157275034,0,0.89
2013,IND,h854,0.134577143,0,0.86
2013,IND,h855,0.129134966,0,0.76
2013,IND,h856,0.133807007,0,0.6
2013,IND,h857,0.150201497,0,0.35
2013,IND,h858,0.218808367,0,0.1
2013,IND,h859,0.332172109,0,0
2013,IND,h860,0.429664218,0,0
2013,IND,h861,0.482058027,0,0
2013,IND,h862,0.502458095,0,0
2013,IND,h863,0.497037211,0,0
2013,IND,h864,0.468587211,0,0
2013,IND,h865,0.436409524,0,0
2013,IND,h866,0.405884966,0,0
2013,IND,h867,0.381651633,0,0
2013,IND,h868,0.365720408,0,0
2013,IND,h869,0.360752449,0,0
2013,IND,h870,0.362699796,0,0
2013,IND,h871,0.351263129,0,0
2013,IND,h872,0.239122109,0,0.08
2013,IND,h873,0.276343197,0,0.35
2013,IND,h874,0.362100272,0,0.59
2013,IND,h875,0.33866966,0,0.75
2013,IND,h876,0.305957891,0,0.85
2013,IND,h877,0.278532041,0,0.88
2013,IND,h878,0.260760408,0,0.79
2013,IND,h879,0.260023401,0,0.68
2013,IND,h880,0.284035714,0,0.59
2013,IND,h881,0.330808707,0,0.37
2013,IND,h882,0.426985986,0,0.11
2013,IND,h883,0.521627007,0,0
2013,IND,h884,0.538577755,0,0
2013,IND,h885,0.525842517,0,0
2013,IND,h886,0.501884354,0,0
2013,IND,h887,0.478581497,0,0
2013,IND,h888,0.453161224,0,0
2013,IND,h889,0.433991973,0,0
2013,IND,h890,0.446947279,0,0
2013,IND,h891,0.45671415,0,0
2013,IND,h892,0.457148095,0,0
2013,IND,h893,0.456432449,0,0
2013,IND,h894,0.45727517,0,0
2013,IND,h895,0.432770884,0,0
2013,IND,h896,0.30433517,0,0.08
2013,IND,h897,0.292973605,0,0.35
2013,IND,h898,0.33794449,0,0.57
2013,IND,h899,0.301400068,0,0.73
2013,IND,h900,0.251891429,0,0.84
2013,IND,h901,0.212842585,0,0.87
2013,IND,h902,0.184654014,0,0.83
2013,IND,h903,0.192820476,0,0.72
2013,IND,h904,0.210924694,0,0.6
2013,IND,h905,0.237782245,0,0.37
2013,IND,h906,0.292400884,0,0.12
2013,IND,h907,0.347287483,0,0
2013,IND,h908,0.362534558,0,0
2013,IND,h909,0.36980381,0,0
2013,IND,h910,0.376854082,0,0
2013,IND,h911,0.367265306,0,0
2013,IND,h912,0.355869456,0,0
2013,IND,h913,0.331553878,0,0
2013,IND,h914,0.300655714,0,0
2013,IND,h915,0.269699864,0,0
2013,IND,h916,0.234910136,0,0
2013,IND,h917,0.214852109,0,0
2013,IND,h918,0.216053741,0,0
2013,IND,h919,0.199937483,0,0
2013,IND,h920,0.179527755,0,0.08
2013,IND,h921,0.232402517,0,0.36
2013,IND,h922,0.262356735,0,0.57
2013,IND,h923,0.270811497,0,0.73
2013,IND,h924,0.294997687,0,0.85
2013,IND,h925,0.285817891,0,0.88
2013,IND,h926,0.242830068,0,0.85
2013,IND,h927,0.246611156,0,0.76
2013,IND,h928,0.303533265,0,0.59
2013,IND,h929,0.352338027,0,0.39
2013,IND,h930,0.360234762,0,0.11
2013,IND,h931,0.367274694,0,0
2013,IND,h932,0.381646259,0,0
2013,IND,h933,0.398896667,0,0
2013,IND,h934,0.426748639,0,0
2013,IND,h935,0.42431415,0,0
2013,IND,h936,0.42266551,0,0
2013,IND,h937,0.404804286,0,0
2013,IND,h938,0.384333333,0,0
2013,IND,h939,0.359575102,0,0
2013,IND,h940,0.338322721,0,0
2013,IND,h941,0.319581497,0,0
2013,IND,h942,0.318321224,0,0
2013,IND,h943,0.290139728,0,0
2013,IND,h944,0.246646871,0,0.09
2013,IND,h945,0.249938776,0,0.35
2013,IND,h946,0.255045918,0,0.59
2013,IND,h947,0.230860952,0,0.76
2013,IND,h948,0.216782993,0,0.86
2013,IND,h949,0.219383333,0,0.89
2013,IND,h950,0.227531633,0,0.86
2013,IND,h951,0.236554082,0,0.77
2013,IND,h952,0.244873605,0,0.62
2013,IND,h953,0.245697347,0,0.37
2013,IND,h954,0.264488571,0,0.11
2013,IND,h955,0.296078571,0,0
2013,IND,h956,0.302428776,0,0
2013,IND,h957,0.299809184,0,0
2013,IND,h958,0.285477687,0,0
2013,IND,h959,0.262774694,0,0
2013,IND,h960,0.235291973,0,0
2013,IND,h961,0.21053034,0,0
2013,IND,h962,0.194055238,0,0
2013,IND,h963,0.18944381,0,0
2013,IND,h964,0.193786599,0,0
2013,IND,h965,0.197724014,0,0
2013,IND,h966,0.197318571,0,0
2013,IND,h967,0.185854422,0,0
2013,IND,h968,0.122841905,0,0.09
2013,IND,h969,0.079024014,0,0.34
2013,IND,h970,0.040842313,0,0.55
2013,IND,h971,0.02709932,0,0.76
2013,IND,h972,0.018851497,0,0.85
2013,IND,h973,0.016376395,0,0.9
2013,IND,h974,0.022127823,0,0.85
2013,IND,h975,0.034064694,0,0.75
2013,IND,h976,0.043392517,0,0.6
2013,IND,h977,0.064291088,0,0.38
2013,IND,h978,0.159287415,0,0.12
2013,IND,h979,0.314361565,0,0
2013,IND,h980,0.393141429,0,0
2013,IND,h981,0.418616327,0,0
2013,IND,h982,0.411706939,0,0
2013,IND,h983,0.410940204,0,0
2013,IND,h984,0.408078299,0,0
2013,IND,h985,0.407279932,0,0
2013,IND,h986,0.389894694,0,0
2013,IND,h987,0.375341905,0,0
2013,IND,h988,0.377630408,0,0
2013,IND,h989,0.373780816,0,0
2013,IND,h990,0.366028844,0,0
2013,IND,h991,0.338852517,0,0
2013,IND,h992,0.283074898,0,0.08
2013,IND,h993,0.234547755,0,0.34
2013,IND,h994,0.253183878,0,0.58
2013,IND,h995,0.243797823,0,0.75
2013,IND,h996,0.188095102,0,0.86
2013,IND,h997,0.159096735,0,0.89
2013,IND,h998,0.146259116,0,0.85
2013,IND,h999,0.141652585,0,0.76
2013,IND,h1000,0.144314626,0,0.61
2013,IND,h1001,0.155173537,0,0.39
2013,IND,h1002,0.218237687,0,0.11
2013,IND,h1003,0.331517959,0,0
2013,IND,h1004,0.400410884,0,0
2013,IND,h1005,0.419468503,0,0
2013,IND,h1006,0.417481429,0,0
2013,IND,h1007,0.399626735,0,0
2013,IND,h1008,0.361698027,0,0
2013,IND,h1009,0.311314694,0,0
2013,IND,h1010,0.267726599,0,0
2013,IND,h1011,0.231133605,0,0
2013,IND,h1012,0.214987211,0,0
2013,IND,h1013,0.210053605,0,0
2013,IND,h1014,0.211587347,0,0
2013,IND,h1015,0.195754762,0,0
2013,IND,h1016,0.163918707,0,0.07
2013,IND,h1017,0.127622517,0,0.34
2013,IND,h1018,0.15375381,0,0.58
2013,IND,h1019,0.158414082,0,0.74
2013,IND,h1020,0.163111224,0,0.82
2013,IND,h1021,0.173269116,0,0.85
2013,IND,h1022,0.182813537,0,0.83
2013,IND,h1023,0.196237551,0,0.74
2013,IND,h1024,0.210479932,0,0.61
2013,IND,h1025,0.224700068,0,0.31
2013,IND,h1026,0.287299932,0,0.11
2013,IND,h1027,0.374936939,0,0
2013,IND,h1028,0.398838571,0,0
2013,IND,h1029,0.382728912,0,0
2013,IND,h1030,0.333614082,0,0
2013,IND,h1031,0.296773265,0,0
2013,IND,h1032,0.27032551,0,0
2013,IND,h1033,0.241578639,0,0
2013,IND,h1034,0.231612313,0,0
2013,IND,h1035,0.223224082,0,0
2013,IND,h1036,0.210966259,0,0
2013,IND,h1037,0.200265102,0,0
2013,IND,h1038,0.219122109,0,0
2013,IND,h1039,0.208432993,0,0
2013,IND,h1040,0.154695442,0,0.08
2013,IND,h1041,0.140754286,0,0.33
2013,IND,h1042,0.172321429,0,0.59
2013,IND,h1043,0.160810068,0,0.74
2013,IND,h1044,0.132198095,0,0.79
2013,IND,h1045,0.112639184,0,0.87
2013,IND,h1046,0.10547932,0,0.84
2013,IND,h1047,0.109234422,0,0.77
2013,IND,h1048,0.125581224,0,0.62
2013,IND,h1049,0.153244422,0,0.4
2013,IND,h1050,0.241160272,0,0.13
2013,IND,h1051,0.34608,0,0
2013,IND,h1052,0.365280816,0,0
2013,IND,h1053,0.336848639,0,0
2013,IND,h1054,0.295445102,0,0
2013,IND,h1055,0.268253401,0,0
2013,IND,h1056,0.244444898,0,0
2013,IND,h1057,0.204284898,0,0
2013,IND,h1058,0.180439524,0,0
2013,IND,h1059,0.164562381,0,0
2013,IND,h1060,0.170337891,0,0
2013,IND,h1061,0.17147102,0,0
2013,IND,h1062,0.174634694,0,0
2013,IND,h1063,0.170881769,0,0
2013,IND,h1064,0.124902653,0,0.09
2013,IND,h1065,0.089133878,0,0.36
2013,IND,h1066,0.102597551,0,0.58
2013,IND,h1067,0.112032041,0,0.76
2013,IND,h1068,0.098456395,0,0.85
2013,IND,h1069,0.10626483,0,0.89
2013,IND,h1070,0.116268435,0,0.86
2013,IND,h1071,0.129540408,0,0.76
2013,IND,h1072,0.141088299,0,0.61
2013,IND,h1073,0.161536803,0,0.38
2013,IND,h1074,0.227974898,0,0.1
2013,IND,h1075,0.310508571,0,0
2013,IND,h1076,0.318424014,0,0
2013,IND,h1077,0.299653673,0,0
2013,IND,h1078,0.276418367,0,0
2013,IND,h1079,0.25112381,0,0
2013,IND,h1080,0.216549252,0,0
2013,IND,h1081,0.181816259,0,0
2013,IND,h1082,0.160656122,0,0
2013,IND,h1083,0.138583061,0,0
2013,IND,h1084,0.129017347,0,0
2013,IND,h1085,0.133930612,0,0
2013,IND,h1086,0.145311701,0,0
2013,IND,h1087,0.147649796,0,0
2013,IND,h1088,0.134541837,0,0.1
2013,IND,h1089,0.085240884,0,0.37
2013,IND,h1090,0.083155034,0,0.6
2013,IND,h1091,0.103459728,0,0.75
2013,IND,h1092,0.117118571,0,0.86
2013,IND,h1093,0.13345898,0,0.88
2013,IND,h1094,0.149808776,0,0.82
2013,IND,h1095,0.165087959,0,0.73
2013,IND,h1096,0.18653449,0,0.52
2013,IND,h1097,0.215814898,0,0.34
2013,IND,h1098,0.293898163,0,0.1
2013,IND,h1099,0.371029184,0,0
2013,IND,h1100,0.39037381,0,0
2013,IND,h1101,0.376651837,0,0
2013,IND,h1102,0.334443946,0,0
2013,IND,h1103,0.282581293,0,0
2013,IND,h1104,0.248882449,0,0
2013,IND,h1105,0.242139252,0,0
2013,IND,h1106,0.248219456,0,0
2013,IND,h1107,0.239930612,0,0
2013,IND,h1108,0.218640272,0,0
2013,IND,h1109,0.197546735,0,0
2013,IND,h1110,0.186461905,0,0
2013,IND,h1111,0.179614762,0,0
2013,IND,h1112,0.151918231,0,0.08
2013,IND,h1113,0.124809184,0,0.29
2013,IND,h1114,0.10072415,0,0.43
2013,IND,h1115,0.072960272,0,0.68
2013,IND,h1116,0.054595102,0,0.75
2013,IND,h1117,0.050549932,0,0.68
2013,IND,h1118,0.053218367,0,0.82
2013,IND,h1119,0.073099796,0,0.55
2013,IND,h1120,0.109596735,0,0.47
2013,IND,h1121,0.160575918,0,0.26
2013,IND,h1122,0.295314762,0,0.09
2013,IND,h1123,0.415620952,0,0
2013,IND,h1124,0.44310517,0,0
2013,IND,h1125,0.443841905,0,0
2013,IND,h1126,0.434184966,0,0
2013,IND,h1127,0.415234898,0,0
2013,IND,h1128,0.407081701,0,0
2013,IND,h1129,0.420088231,0,0
2013,IND,h1130,0.441696871,0,0
2013,IND,h1131,0.449481429,0,0
2013,IND,h1132,0.443491156,0,0
2013,IND,h1133,0.435842721,0,0
2013,IND,h1134,0.423366395,0,0
2013,IND,h1135,0.39590415,0,0
2013,IND,h1136,0.25809619,0,0.09
2013,IND,h1137,0.175086939,0,0.34
2013,IND,h1138,0.175755646,0,0.53
2013,IND,h1139,0.155471361,0,0.68
2013,IND,h1140,0.119424354,0,0.78
2013,IND,h1141,0.098282789,0,0.78
2013,IND,h1142,0.089194286,0,0.69
2013,IND,h1143,0.094628707,0,0.68
2013,IND,h1144,0.111141905,0,0.53
2013,IND,h1145,0.136292857,0,0.35
2013,IND,h1146,0.209201633,0,0.12
2013,IND,h1147,0.31310932,0,0
2013,IND,h1148,0.374194286,0,0
2013,IND,h1149,0.399236803,0,0
2013,IND,h1150,0.402305102,0,0
2013,IND,h1151,0.388416803,0,0
2013,IND,h1152,0.361702789,0,0
2013,IND,h1153,0.337286463,0,0
2013,IND,h1154,0.311875442,0,0
2013,IND,h1155,0.300856395,0,0
2013,IND,h1156,0.309921429,0,0
2013,IND,h1157,0.313446531,0,0
2013,IND,h1158,0.301586667,0,0
2013,IND,h1159,0.264732517,0,0
2013,IND,h1160,0.161390952,0,0.09
2013,IND,h1161,0.121674082,0,0.32
2013,IND,h1162,0.115996531,0,0.48
2013,IND,h1163,0.07085415,0,0.71
2013,IND,h1164,0.048221565,0,0.76
2013,IND,h1165,0.038593878,0,0.86
2013,IND,h1166,0.038204422,0,0.68
2013,IND,h1167,0.043032177,0,0.68
2013,IND,h1168,0.050260204,0,0.52
2013,IND,h1169,0.060162925,0,0.36
2013,IND,h1170,0.112201088,0,0.12
2013,IND,h1171,0.186897279,0,0
2013,IND,h1172,0.222834626,0,0
2013,IND,h1173,0.243275646,0,0
2013,IND,h1174,0.244590136,0,0
2013,IND,h1175,0.22536898,0,0
2013,IND,h1176,0.209524286,0,0
2013,IND,h1177,0.19830932,0,0
2013,IND,h1178,0.207334422,0,0
2013,IND,h1179,0.213065578,0,0
2013,IND,h1180,0.216294218,0,0
2013,IND,h1181,0.224233878,0,0
2013,IND,h1182,0.22820415,0,0
2013,IND,h1183,0.216186939,0,0
2013,IND,h1184,0.143047211,0,0.1
2013,IND,h1185,0.073565306,0,0.37
2013,IND,h1186,0.06953619,0,0.58
2013,IND,h1187,0.039841156,0,0.78
2013,IND,h1188,0.02871966,0,0.84
2013,IND,h1189,0.027399728,0,0.86
2013,IND,h1190,0.024698639,0,0.86
2013,IND,h1191,0.020967211,0,0.73
2013,IND,h1192,0.022665986,0,0.56
2013,IND,h1193,0.036522313,0,0.4
2013,IND,h1194,0.099392381,0,0.13
2013,IND,h1195,0.219948776,0,0
2013,IND,h1196,0.290042653,0,0
2013,IND,h1197,0.321277755,0,0
2013,IND,h1198,0.339892721,0,0
2013,IND,h1199,0.353747891,0,0
2013,IND,h1200,0.370194354,0,0
2013,IND,h1201,0.374992041,0,0
2013,IND,h1202,0.357848776,0,0
2013,IND,h1203,0.339767891,0,0
2013,IND,h1204,0.331461837,0,0
2013,IND,h1205,0.323655442,0,0
2013,IND,h1206,0.308602585,0,0
2013,IND,h1207,0.281775918,0,0
2013,IND,h1208,0.192646395,0,0.1
2013,IND,h1209,0.117534286,0,0.36
2013,IND,h1210,0.105316599,0,0.61
2013,IND,h1211,0.064011837,0,0.77
2013,IND,h1212,0.03070619,0,0.86
2013,IND,h1213,0.017485442,0,0.87
2013,IND,h1214,0.014879184,0,0.87
2013,IND,h1215,0.016390612,0,0.78
2013,IND,h1216,0.022346259,0,0.63
2013,IND,h1217,0.035141837,0,0.41
2013,IND,h1218,0.098755102,0,0.13
2013,IND,h1219,0.259901088,0,0
2013,IND,h1220,0.377638163,0,0
2013,IND,h1221,0.422908571,0,0
2013,IND,h1222,0.412312381,0,0
2013,IND,h1223,0.38175517,0,0
2013,IND,h1224,0.347841565,0,0
2013,IND,h1225,0.324174966,0,0
2013,IND,h1226,0.310954286,0,0
2013,IND,h1227,0.299375374,0,0
2013,IND,h1228,0.289756259,0,0
2013,IND,h1229,0.286414014,0,0
2013,IND,h1230,0.283387415,0,0
2013,IND,h1231,0.256511156,0,0
2013,IND,h1232,0.19362,0,0.1
2013,IND,h1233,0.12031966,0,0.37
2013,IND,h1234,0.092393741,0,0.6
2013,IND,h1235,0.059009728,0,0.75
2013,IND,h1236,0.047502789,0,0.85
2013,IND,h1237,0.043307483,0,0.85
2013,IND,h1238,0.045113946,0,0.83
2013,IND,h1239,0.05304415,0,0.73
2013,IND,h1240,0.06788381,0,0.57
2013,IND,h1241,0.085106122,0,0.36
2013,IND,h1242,0.120664694,0,0.12
2013,IND,h1243,0.187255714,0,0
2013,IND,h1244,0.238129252,0,0
2013,IND,h1245,0.264484558,0,0
2013,IND,h1246,0.274524694,0,0
2013,IND,h1247,0.263291088,0,0
2013,IND,h1248,0.243292109,0,0
2013,IND,h1249,0.23135381,0,0
2013,IND,h1250,0.214659116,0,0
2013,IND,h1251,0.196276939,0,0
2013,IND,h1252,0.172716667,0,0
2013,IND,h1253,0.163499592,0,0
2013,IND,h1254,0.181577211,0,0
2013,IND,h1255,0.199191156,0,0
2013,IND,h1256,0.192715918,0,0.11
2013,IND,h1257,0.174651156,0,0.38
2013,IND,h1258,0.150392449,0,0.61
2013,IND,h1259,0.154979048,0,0.77
2013,IND,h1260,0.175112857,0,0.86
2013,IND,h1261,0.204589932,0,0.9
2013,IND,h1262,0.238535986,0,0.87
2013,IND,h1263,0.271073741,0,0.79
2013,IND,h1264,0.296771429,0,0.57
2013,IND,h1265,0.30419966,0,0.41
2013,IND,h1266,0.309979048,0,0.14
2013,IND,h1267,0.343450272,0,0
2013,IND,h1268,0.371140952,0,0
2013,IND,h1269,0.386351633,0,0
2013,IND,h1270,0.377429728,0,0
2013,IND,h1271,0.352073265,0,0
2013,IND,h1272,0.316560612,0,0
2013,IND,h1273,0.276077619,0,0
2013,IND,h1274,0.243795238,0,0
2013,IND,h1275,0.193611633,0,0
2013,IND,h1276,0.157347211,0,0
2013,IND,h1277,0.137326599,0,0
2013,IND,h1278,0.121052789,0,0
2013,IND,h1279,0.103358095,0,0
2013,IND,h1280,0.11659102,0,0.11
2013,IND,h1281,0.111990204,0,0.38
2013,IND,h1282,0.081995306,0,0.6
2013,IND,h1283,0.075903946,0,0.75
2013,IND,h1284,0.096237619,0,0.86
2013,IND,h1285,0.13179898,0,0.86
2013,IND,h1286,0.172366871,0,0.86
2013,IND,h1287,0.209482993,0,0.77
2013,IND,h1288,0.236918776,0,0.62
2013,IND,h1289,0.270538163,0,0.41
2013,IND,h1290,0.322943605,0,0.14
2013,IND,h1291,0.372841361,0,0
2013,IND,h1292,0.368667823,0,0
2013,IND,h1293,0.35562449,0,0
2013,IND,h1294,0.349700612,0,0
2013,IND,h1295,0.317085986,0,0
2013,IND,h1296,0.26810102,0,0
2013,IND,h1297,0.237561837,0,0
2013,IND,h1298,0.210977483,0,0
2013,IND,h1299,0.171504354,0,0
2013,IND,h1300,0.135610204,0,0
2013,IND,h1301,0.105280068,0,0
2013,IND,h1302,0.08367381,0,0
2013,IND,h1303,0.062610612,0,0
2013,IND,h1304,0.029196054,0,0.11
2013,IND,h1305,0.023613061,0,0.38
2013,IND,h1306,0.020303401,0,0.59
2013,IND,h1307,0.01736585,0,0.77
2013,IND,h1308,0.023795578,0,0.85
2013,IND,h1309,0.041448435,0,0.88
2013,IND,h1310,0.07279381,0,0.85
2013,IND,h1311,0.111788231,0,0.77
2013,IND,h1312,0.144854354,0,0.62
2013,IND,h1313,0.169534354,0,0.41
2013,IND,h1314,0.205607959,0,0.14
2013,IND,h1315,0.247971497,0,0
2013,IND,h1316,0.231535578,0,0
2013,IND,h1317,0.204000204,0,0
2013,IND,h1318,0.190810068,0,0
2013,IND,h1319,0.188065374,0,0
2013,IND,h1320,0.169983333,0,0
2013,IND,h1321,0.145492245,0,0
2013,IND,h1322,0.143691905,0,0
2013,IND,h1323,0.132903741,0,0
2013,IND,h1324,0.117155646,0,0
2013,IND,h1325,0.104535238,0,0
2013,IND,h1326,0.098741156,0,0
2013,IND,h1327,0.092100952,0,0
2013,IND,h1328,0.065356871,0,0.12
2013,IND,h1329,0.032410408,0,0.38
2013,IND,h1330,0.015238095,0,0.6
2013,IND,h1331,0.019866395,0,0.76
2013,IND,h1332,0.029245918,0,0.84
2013,IND,h1333,0.04076415,0,0.87
2013,IND,h1334,0.056562449,0,0.85
2013,IND,h1335,0.077992109,0,0.77
2013,IND,h1336,0.099079796,0,0.61
2013,IND,h1337,0.121048231,0,0.39
2013,IND,h1338,0.180660476,0,0.14
2013,IND,h1339,0.259818299,0,0
2013,IND,h1340,0.267238844,0,0
2013,IND,h1341,0.243888163,0,0
2013,IND,h1342,0.205171497,0,0
2013,IND,h1343,0.164199456,0,0
2013,IND,h1344,0.145843946,0,0
2013,IND,h1345,0.140439456,0,0
2013,IND,h1346,0.136005238,0,0
2013,IND,h1347,0.127651905,0,0
2013,IND,h1348,0.124040884,0,0
2013,IND,h1349,0.133044762,0,0
2013,IND,h1350,0.144928912,0,0
2013,IND,h1351,0.143914422,0,0
2013,IND,h1352,0.068048707,0,0.12
2013,IND,h1353,0.025361293,0,0.38
2013,IND,h1354,0.008204694,0,0.6
2013,IND,h1355,0.003300884,0,0.76
2013,IND,h1356,0.004997347,0,0.85
2013,IND,h1357,0.008751565,0,0.88
2013,IND,h1358,0.013818435,0,0.84
2013,IND,h1359,0.019401429,0,0.76
2013,IND,h1360,0.027177211,0,0.6
2013,IND,h1361,0.039362857,0,0.4
2013,IND,h1362,0.066961701,0,0.14
2013,IND,h1363,0.102891701,0,0
2013,IND,h1364,0.112246871,0,0
2013,IND,h1365,0.120052517,0,0
2013,IND,h1366,0.135578163,0,0
2013,IND,h1367,0.157915918,0,0
2013,IND,h1368,0.164858639,0,0
2013,IND,h1369,0.16152381,0,0
2013,IND,h1370,0.150707347,0,0
2013,IND,h1371,0.129642449,0,0
2013,IND,h1372,0.109017823,0,0
2013,IND,h1373,0.095706667,0,0
2013,IND,h1374,0.089303741,0,0
2013,IND,h1375,0.08158034,0,0
2013,IND,h1376,0.047933741,0,0.11
2013,IND,h1377,0.036405442,0,0.36
2013,IND,h1378,0.037141973,0,0.55
2013,IND,h1379,0.033620272,0,0.69
2013,IND,h1380,0.031089456,0,0.78
